"Data","Sex","method","cod","result"
"BR1","m","BH2","3501",0.811350233589525
"BR1","m","BH2","3502",0.876579724876978
"BR1","m","BH2","3503",0.809470371663478
"BR1","m","BH2","3504",0.787565706639547
"BR1","m","BH2","3505",0.844624797927859
"BR1","m","BH2","3506",0.846777556861283
"BR1","m","BH2","3507",0.822943775414559
"BR1","m","BH2","3508",0.803415918519261
"BR1","m","BH2","3509",0.851127470523406
"BR1","m","BH2","3510",0.813541124690803
"BR1","m","BH2","3511",0.792592898605846
"BR1","m","BH2","3512",0.787401076745693
"BR1","m","BH2","3513",0.788661244736375
"BR1","m","BH2","3514",0.743491071655747
"BR1","m","BH2","3515",0.90335408191234
"BR1","m","BH2","4101",0.7314421432252
"BR1","m","BH2","4102",0.654898587565403
"BR1","m","BH2","4103",0.752633491042215
"BR1","m","BH2","4104",0.73485541881634
"BR1","m","BH2","4105",0.748696722845381
"BR1","m","BH2","4106",0.814956978507863
"BR1","m","BH2","4107",0.800305409247622
"BR1","m","BH2","4108",0.79844773716132
"BR1","m","BH2","4109",0.914898583198738
"BR1","m","BH2","4110",0.855793453622833
"BR1","m","BH2","4201",0.818623024717321
"BR1","m","BH2","4202",0.838793751957277
"BR1","m","BH2","4203",0.712536003921863
"BR1","m","BH2","4204",0.809635090257138
"BR1","m","BH2","4205",0.847904229243076
"BR1","m","BH2","4206",0.833902932121928
"BR1","m","BH2","4301",0.821574311514925
"BR1","m","BH2","4302",0.839905632394734
"BR1","m","BH2","4303",0.820881309190262
"BR1","m","BH2","4304",0.876056691008124
"BR1","m","BH2","4305",0.860487987311179
"BR1","m","BH2","4306",0.806634325039589
"BR1","m","BH2","4307",0.830876175217082
"BR1","m","BH2","5001",0.896022142523607
"BR1","m","BH2","5002",0.707992663008263
"BR1","m","BH2","5003",0.740738392987856
"BR1","m","BH2","5004",0.823656264565156
"BR1","m","BH2","5101",0.440717114413473
"BR1","m","BH2","5102",0.289509618495532
"BR1","m","BH2","5103",0.920048378765277
"BR1","m","BH2","5104",0.654024288746988
"BR1","m","BH2","5105",0.748125332936283
"BR1","m","BH2","5201",1.04625287694893
"BR1","m","BH2","5202",1.26637286607822
"BR1","m","BH2","5203",0.809173515310431
"BR1","m","BH2","5204",0.617417539120722
"BR1","m","BH2","5205",0.824343275353862
"BR1","m","BH2","5301",0.970519378385656
"BR1","m","GGB","1101",0.952366345243893
"BR1","m","GGB","1102",0.855087442071912
"BR1","m","GGB","1201",0.988184347010743
"BR1","m","GGB","1202",0.990281710540545
"BR1","m","GGB","1301",0.111604279790044
"BR1","m","GGB","1302",0.18981804607818
"BR1","m","GGB","1303",0.972976856788721
"BR1","m","GGB","1304",0.292957143671944
"BR1","m","GGB","1401",0.356750451852118
"BR1","m","GGB","1402",0.190188943743201
"BR1","m","GGB","1501",0.99442921376203
"BR1","m","GGB","1502",1.00075750520735
"BR1","m","GGB","1503",1.01438365143426
"BR1","m","GGB","1504",0.961144600124666
"BR1","m","GGB","1505",0.679455530717225
"BR1","m","GGB","1506",0.801578561499193
"BR1","m","GGB","1601",0.163240342854813
"BR1","m","GGB","1602",1.02096322472263
"BR1","m","GGB","1701",0.573377607618239
"BR1","m","GGB","1702",0.759005555949751
"BR1","m","GGB","2101",0.766383463907427
"BR1","m","GGB","2102",0.709056653585241
"BR1","m","GGB","2103",1.03011945476287
"BR1","m","GGB","2104",0.898948556540703
"BR1","m","GGB","2105",0.505771957981772
"BR1","m","GGB","2201",0.986296816389045
"BR1","m","GGB","2202",0.819650497113743
"BR1","m","GGB","2203",0.394190997677551
"BR1","m","GGB","2204",0.45967090705088
"BR1","m","GGB","2301",0.564144459534899
"BR1","m","GGB","2302",0.812889695091105
"BR1","m","GGB","2303",0.977463938980962
"BR1","m","GGB","2304",0.590441241101568
"BR1","m","GGB","2305",1.01296053502951
"BR1","m","GGB","2306",0.777700857333023
"BR1","m","GGB","2307",0.617691717426835
"BR1","m","GGB","2401",0.960312592932868
"BR1","m","GGB","2402",1.02436676764805
"BR1","m","GGB","2403",0.966256815357053
"BR1","m","GGB","2404",0.973002537456351
"BR1","m","GGB","2501",0.984896507403298
"BR1","m","GGB","2502",0.979291535214543
"BR1","m","GGB","2503",1.01414626907501
"BR1","m","GGB","2504",0.969362399866566
"BR1","m","GGB","2601",1.01195377078336
"BR1","m","GGB","2602",0.828811570067226
"BR1","m","GGB","2603",0.970140636226741
"BR1","m","GGB","2604",1.10267002989457
"BR1","m","GGB","2605",0.994020106517207
"BR1","m","GGB","2701",0.983703377220897
"BR1","m","GGB","2702",1.01048858352582
"BR1","m","GGB","2703",0.97831698204913
"BR1","m","GGB","2801",1.02992741675473
"BR1","m","GGB","2802",1.00829896043688
"BR1","m","GGB","2803",1.00702608313066
"BR1","m","GGB","2901",0.537996312813712
"BR1","m","GGB","2902",0.949921830004685
"BR1","m","GGB","2903",0.775103020235782
"BR1","m","GGB","2904",0.702628327935022
"BR1","m","GGB","2905",0.997114823133839
"BR1","m","GGB","2906",0.790677167665729
"BR1","m","GGB","2907",0.963615576910791
"BR1","m","GGB","3101",0.891912663062704
"BR1","m","GGB","3102",0.980520590972595
"BR1","m","GGB","3103",1.00332149825277
"BR1","m","GGB","3104",1.06863297371849
"BR1","m","GGB","3105",0.999235429890452
"BR1","m","GGB","3106",1.01680171375903
"BR1","m","GGB","3107",1.04910580907887
"BR1","m","GGB","3108",1.00800108151917
"BR1","m","GGB","3109",1.01130840510865
"BR1","m","GGB","3110",0.982063214971587
"BR1","m","GGB","3111",1.01110486962364
"BR1","m","GGB","3112",1.02167016989711
"BR1","m","GGB","3201",1.00325550721855
"BR1","m","GGB","3202",0.894866197268419
"BR1","m","GGB","3203",0.978729410872138
"BR1","m","GGB","3204",0.988402309197556
"BR1","m","GGB","3301",1.00069849978782
"BR1","m","GGB","3302",1.02289234085349
"BR1","m","GGB","3303",0.995039243974847
"BR1","m","GGB","3304",1.00189488816516
"BR1","m","GGB","3305",1.16724308183198
"BR1","m","GGB","3306",1.00860500184868
"BR1","m","GGB","3501",0.989650058298526
"BR1","m","GGB","3502",0.908740344213743
"BR1","m","GGB","3503",0.991692323417792
"BR1","m","GGB","3504",0.999144188595018
"BR1","m","GGB","3505",0.870801749959346
"BR1","m","GGB","3506",0.947411985289046
"BR1","m","GGB","3507",0.931839565762995
"BR1","m","GGB","3508",1.00548541204128
"BR1","m","GGB","3509",0.989375837753514
"BR1","m","GGB","3510",1.0011892580895
"BR1","m","GGB","3511",1.03124018165233
"BR1","m","GGB","3512",0.996119165095369
"BR1","m","GGB","3513",1.00336785778908
"BR1","m","GGB","3514",1.06370608804838
"BR1","m","GGB","3515",1.00459913309114
"BR1","m","GGB","4101",1.092152854466
"BR1","m","GGB","4102",1.19626547724619
"BR1","m","GGB","4103",1.04649132637575
"BR1","m","GGB","4104",1.12674539945892
"BR1","m","GGB","4105",1.22473492623358
"BR1","m","GGB","4106",1.129730742885
"BR1","m","GGB","4107",1.0179424721109
"BR1","m","GGB","4108",1.06630476974048
"BR1","m","GGB","4109",0.989936758813973
"BR1","m","GGB","4110",0.991465964029795
"BR1","m","GGB","4201",1.00236165911068
"BR1","m","GGB","4202",0.999300787665998
"BR1","m","GGB","4203",1.1584892896015
"BR1","m","GGB","4204",0.991410814104605
"BR1","m","GGB","4205",0.91568795689828
"BR1","m","GGB","4206",0.990363610956324
"BR1","m","GGB","4301",1.00273943850093
"BR1","m","GGB","4302",0.984059318949022
"BR1","m","GGB","4303",1.00880305138961
"BR1","m","GGB","4304",0.995066328900462
"BR1","m","GGB","4305",0.996301308537321
"BR1","m","GGB","4306",1.13969561133096
"BR1","m","GGB","4307",1.04399314985075
"BR1","m","GGB","5001",0.952121582106918
"BR1","m","GGB","5002",1.00852494173132
"BR1","m","GGB","5003",0.996363477036573
"BR1","m","GGB","5004",1.01475146408798
"BR1","m","GGB","5101",0.719609170315394
"BR1","m","GGB","5102",0.410851599788778
"BR1","m","GGB","5103",0.754260321802231
"BR1","m","GGB","5104",0.57790833249415
"BR1","m","GGB","5105",0.946345103873806
"BR1","m","GGB","5201",0.743049562794696
"BR1","m","GGB","5202",0.573678040507851
"BR1","m","GGB","5203",1.01354556155496
"BR1","m","GGB","5204",0.486326683430113
"BR1","m","GGB","5205",0.943549630344782
"BR1","m","GGB","5301",0.943019150074613
"BR2","f","BH1","1101",1.03758767175202
"BR2","f","BH1","1102",0.528822637666654
"BR2","f","BH1","1201",0.657437183669209
"BR2","f","BH1","1202",0.964847115576068
"BR2","f","BH1","1301",0.204478565074884
"BR2","f","BH1","1302",0.294410303810991
"BR2","f","BH1","1303",0.872871458319565
"BR2","f","BH1","1304",0.180394757503607
"BR2","f","BH1","1401",1.07253792391226
"BR2","f","BH1","1402",1.14095557867381
"BR2","f","BH1","1501",0.444254275804285
"BR2","f","BH1","1502",0.307499894152982
"BR2","f","BH1","1503",0.907175588178429
"BR2","f","BH1","1504",0.378989748000943
"BR2","f","BH1","1505",0.43325403271456
"BR2","f","BH1","1506",0.613318113953453
"BR2","f","BH1","1601",0.132981899559937
"BR2","f","BH1","1602",1.00510339472437
"BR2","f","BH1","1701",0.493740024422364
"BR2","f","BH1","1702",0.964229135673386
"BR2","f","BH1","2101",0.46088303777348
"BR2","f","BH1","2102",0.245972535060275
"BR2","f","BH1","2103",0.20664435339375
"BR2","f","BH1","2104",0.286975222128222
"BR2","f","BH1","2105",0.239707222351017
"BR2","f","BH1","2201",0.463065286779191
"BR2","f","BH1","2202",0.507991894738213
"BR2","f","BH1","2203",0.333992364870755
"BR2","f","BH1","2204",0.380983188394241
"BR2","f","BH1","2301",0.48040295615078
"BR2","f","BH1","2302",0.488944659563848
"BR2","f","BH1","2303",0.680032879076488
"BR2","f","BH1","2304",0.383659990104328
"BR2","f","BH1","2305",0.556019158479168
"BR2","f","BH1","2306",0.494852154180234
"BR2","f","BH1","2307",0.454185193930653
"BR2","f","BH1","2401",0.468254913363934
"BR2","f","BH1","2402",0.560965976144309
"BR2","f","BH1","2403",0.470238940942187
"BR2","f","BH1","2404",0.708635414928384
"BR2","f","BH1","2501",0.434044205338053
"BR2","f","BH1","2502",0.495911122755019
"BR2","f","BH1","2503",0.562808236035725
"BR2","f","BH1","2504",0.68086918200571
"BR2","f","BH1","2601",0.490018883066857
"BR2","f","BH1","2602",0.635818766498008
"BR2","f","BH1","2603",0.702048760085389
"BR2","f","BH1","2604",0.744657049841951
"BR2","f","BH1","2605",0.778582296297115
"BR2","f","BH1","2701",0.39787533497247
"BR2","f","BH1","2702",0.52660395544785
"BR2","f","BH1","2703",0.66682270067851
"BR2","f","BH1","2801",0.577246081167733
"BR2","f","BH1","2802",0.717976354507648
"BR2","f","BH1","2803",0.826846987791312
"BR2","f","BH1","2901",0.373306590431358
"BR2","f","BH1","2902",0.464043284689107
"BR2","f","BH1","2903",0.414218781667271
"BR2","f","BH1","2904",0.387614065877789
"BR2","f","BH1","2905",0.751350028271272
"BR2","f","BH1","2906",0.518543465982878
"BR2","f","BH1","2907",0.58797672099951
"BR2","f","BH1","3101",0.547244009139084
"BR2","f","BH1","3102",0.520374909195826
"BR2","f","BH1","3103",0.457331222432711
"BR2","f","BH1","3104",0.501592800345565
"BR2","f","BH1","3105",0.773175890739721
"BR2","f","BH1","3106",0.632379246979958
"BR2","f","BH1","3107",0.843201168121341
"BR2","f","BH1","3108",0.603195127101759
"BR2","f","BH1","3109",0.756330409903341
"BR2","f","BH1","3110",0.773720111305837
"BR2","f","BH1","3111",0.708756292087125
"BR2","f","BH1","3112",0.664697620296312
"BR2","f","BH1","3201",0.700910593640914
"BR2","f","BH1","3202",0.716932732663056
"BR2","f","BH1","3203",0.956043108419828
"BR2","f","BH1","3204",0.8663583581298
"BR2","f","BH1","3301",0.818029356689643
"BR2","f","BH1","3302",0.876613780206078
"BR2","f","BH1","3303",0.658504062795318
"BR2","f","BH1","3304",1.4073793897044
"BR2","f","BH1","3305",0.863091844441921
"BR2","f","BH1","3306",0.732417656634135
"BR2","f","BH1","3501",0.869443363347096
"BR2","f","BH1","3502",0.819781466527893
"BR2","f","BH1","3503",0.735793755508228
"BR2","f","BH1","3504",0.896455520126736
"BR2","f","BH1","3505",0.884323460769339
"BR2","f","BH1","3506",0.927773409275958
"BR2","f","BH1","3507",0.941178409065348
"BR2","f","BH1","3508",0.682846425011191
"BR2","f","BH1","3509",0.816589866729561
"BR2","f","BH1","3510",0.85578114435137
"BR2","f","BH1","3511",0.891419177602561
"BR2","f","BH1","3512",1.00815872147856
"BR2","f","BH1","3513",0.948817926448244
"BR2","f","BH1","3514",1.05819941961159
"BR2","f","BH1","3515",0.682037442146181
"BR2","f","BH1","4101",0.604181367610915
"BR2","f","BH1","4102",0.569115747350219
"BR2","f","BH1","4103",0.718198821512839
"BR2","f","BH1","4104",0.678079224746478
"BR2","f","BH1","4105",0.752013205761438
"BR2","f","BH1","4106",0.692062714377288
"BR2","f","BH1","4107",0.513984602813861
"BR2","f","BH1","4108",0.664281011058216
"BR2","f","BH1","4109",0.723479316261285
"BR2","f","BH1","4110",1.00064572251269
"BR2","f","BH1","4201",0.622036918898789
"BR2","f","BH1","4202",0.911913377175577
"BR2","f","BH1","4203",0.675594483402494
"BR2","f","BH1","4204",1.01809381675865
"BR2","f","BH1","4205",1.01216109865681
"BR2","f","BH1","4206",0.763967777996581
"BR2","f","BH1","4301",0.590730346878869
"BR2","f","BH1","4302",0.74677776377215
"BR2","f","BH1","4303",0.69317291512743
"BR2","f","BH1","4304",0.735615294105682
"BR2","f","BH1","4305",0.817319515875952
"BR2","f","BH1","4306",0.743003600750493
"BR2","f","BH1","4307",0.761868514022551
"BR2","f","BH1","5001",0.524032004751119
"BR2","f","BH1","5002",0.888871373280062
"BR2","f","BH1","5003",0.741872813005823
"BR2","f","BH1","5004",0.593915648331784
"BR2","f","BH1","5101",0.776829835652327
"BR2","f","BH1","5102",0.621315740745509
"BR2","f","BH1","5103",0.634882869998509
"BR2","f","BH1","5104",0.742769762522943
"BR2","f","BH1","5105",0.771536619520065
"BR2","f","BH1","5201",0.530925577382868
"BR2","f","BH1","5202",0.526123389878316
"BR2","f","BH1","5203",0.857694667825355
"BR2","f","BH1","5204",1.00632355934163
"BR2","f","BH1","5205",0.716445708118158
"BR2","f","BH1","5301",0.767261275561136
"BR2","f","BH2","1101",0.726483442794528
"BR2","f","BH2","1102",0.638131427620203
"BR2","f","BH2","1201",0.638189291726241
"BR2","f","BH2","1202",0.663145218676328
"BR2","f","BH2","1301",0.481981880457379
"BR2","f","BH2","1302",0.389568515500216
"BR2","f","BH2","1303",0.65836763496857
"BR2","f","BH2","1304",0.382267366177408
"BR2","f","BH2","1401",0.654670129040025
"BR2","f","BH2","1402",0.281335072055769
"BR2","f","BH2","1501",0.598992843998313
"BR2","f","BH2","1502",0.48513937686491
"BR2","f","BH2","1503",0.679060794829771
"BR2","f","BH2","1504",0.520284552713969
"BR2","f","BH2","1505",0.594489167184516
"BR2","f","BH2","1506",0.573108151705656
"BR2","f","BH2","1601",9.23347169759887
"BR2","f","BH2","1602",0.614288700473742
"BR2","f","BH2","1701",0.582259137123344
"BR2","f","BH2","1702",0.302299314743018
"BR2","f","BH2","2101",0.556390264990067
"BR2","f","BH2","2102",0.415017694021961
"BR2","f","BH2","2103",0.54205636111917
"BR2","f","BH2","2104",0.45040731093912
"BR2","f","BH2","2105",0.537295485978272
"BR2","f","BH2","2201",0.550528697578056
"BR2","f","BH2","2202",0.585806217596711
"BR2","f","BH2","2203",0.499463540114841
"BR2","f","BH2","2204",0.497830498088666
"BR2","f","BH2","2301",0.58089258655322
"BR2","f","BH2","2302",0.567312035865544
"BR2","f","BH2","2303",0.614644593501185
"BR2","f","BH2","2304",0.522132478227036
"BR2","f","BH2","2305",0.585404444056032
"BR2","f","BH2","2306",0.586583392312071
"BR2","f","BH2","2307",0.534249974265947
"BR2","f","BH2","2401",0.584827197594941
"BR2","f","BH2","2402",0.657942021537028
"BR2","f","BH2","2403",0.586344541836991
"BR2","f","BH2","2404",0.59873619534263
"BR2","f","BH2","2501",0.617341258694128
"BR2","f","BH2","2502",0.616305094164951
"BR2","f","BH2","2503",0.660988865069676
"BR2","f","BH2","2504",0.640727577651913
"BR2","f","BH2","2601",0.632804458185027
"BR2","f","BH2","2602",0.636471890084236
"BR2","f","BH2","2603",0.723124988722849
"BR2","f","BH2","2604",0.678705589485361
"BR2","f","BH2","2605",0.661918126309173
"BR2","f","BH2","2701",0.547180130201364
"BR2","f","BH2","2702",0.651644191055332
"BR2","f","BH2","2703",0.688172499076589
"BR2","f","BH2","2801",0.615250656412755
"BR2","f","BH2","2802",0.720568840645918
"BR2","f","BH2","2803",0.709705297056605
"BR2","f","BH2","2901",0.543880017488208
"BR2","f","BH2","2902",0.57340032403069
"BR2","f","BH2","2903",0.566996988320141
"BR2","f","BH2","2904",0.529615545316522
"BR2","f","BH2","2905",0.671215446951126
"BR2","f","BH2","2906",0.602368335774811
"BR2","f","BH2","2907",0.613272145310495
"BR2","f","BH2","3101",0.649358121194523
"BR2","f","BH2","3102",0.601985738882928
"BR2","f","BH2","3103",0.628226937342953
"BR2","f","BH2","3104",0.617698781091072
"BR2","f","BH2","3105",0.686174024049767
"BR2","f","BH2","3106",0.676150440189047
"BR2","f","BH2","3107",0.696142961116433
"BR2","f","BH2","3108",0.685042319940745
"BR2","f","BH2","3109",0.713369784542612
"BR2","f","BH2","3110",0.695389742964742
"BR2","f","BH2","3111",0.718130089605661
"BR2","f","BH2","3112",0.694191147674418
"BR2","f","BH2","3201",0.689061136508864
"BR2","f","BH2","3202",0.637109798903007
"BR2","f","BH2","3203",0.671454849977043
"BR2","f","BH2","3204",0.714562489953335
"BR2","f","BH2","3301",0.715439729789695
"BR2","f","BH2","3302",0.696495613905311
"BR2","f","BH2","3303",0.652235319493488
"BR2","f","BH2","3304",0.703356253576567
"BR2","f","BH2","3305",0.696136751351227
"BR2","f","BH2","3306",0.738104519303096
"BR2","f","BH2","3501",0.670599665732453
"BR2","f","BH2","3502",0.684498104158986
"BR2","f","BH2","3503",0.671954375723983
"BR2","f","BH2","3504",0.69249124336643
"BR2","f","BH2","3505",0.704020304491123
"BR2","f","BH2","3506",0.664323416958939
"BR2","f","BH2","3507",0.667155099234001
"BR2","f","BH2","3508",0.699080063529705
"BR2","f","BH2","3509",0.678313525685327
"BR2","f","BH2","3510",0.694370780351235
"BR2","f","BH2","3511",0.739792632979323
"BR2","f","BH2","3512",0.69571420114332
"BR2","f","BH2","3513",0.719637517687733
"BR2","f","BH2","3514",0.66755989908837
"BR2","f","BH2","3515",0.710135254549073
"BR2","f","BH2","4101",0.655093372610687
"BR2","f","BH2","4102",0.619370389967559
"BR2","f","BH2","4103",0.674063075099553
"BR2","f","BH2","4104",0.694993060320672
"BR2","f","BH2","4105",0.724883906008736
"BR2","f","BH2","4106",0.654755686077299
"BR2","f","BH2","4107",0.669776756622124
"BR2","f","BH2","4108",0.679156262709842
"BR2","f","BH2","4109",0.785625299473266
"BR2","f","BH2","4110",0.697788272828929
"BR2","f","BH2","4201",0.636621950575719
"BR2","f","BH2","4202",0.707387248510458
"BR2","f","BH2","4203",0.692004238799683
"BR2","f","BH2","4204",0.658315144925862
"BR2","f","BH2","4205",0.627733885051552
"BR2","f","BH2","4206",0.687505441759785
"BR2","f","BH2","4301",0.694716790158518
"BR2","f","BH2","4302",0.724690779802503
"BR2","f","BH2","4303",0.685150005834811
"BR2","f","BH2","4304",0.703184323682445
"BR2","f","BH2","4305",0.704579402296089
"BR2","f","BH2","4306",0.671095049045259
"BR2","f","BH2","4307",0.727952586385667
"BR2","f","BH2","5001",0.671636252359798
"BR2","f","BH2","5002",0.642953243033936
"BR2","f","BH2","5003",0.665845882744619
"BR2","f","BH2","5004",0.594853900263556
"BR2","f","BH2","5101",0.615232428791997
"BR2","f","BH2","5102",0.560554456361909
"BR2","f","BH2","5103",0.620306187253041
"BR2","f","BH2","5104",0.659410676911674
"BR2","f","BH2","5105",0.630048871034186
"BR2","f","BH2","5201",0.646365023769322
"BR2","f","BH2","5202",0.617835187244863
"BR2","f","BH2","5203",0.663198965380845
"BR2","f","BH2","5204",0.406579780015452
"BR2","f","BH2","5205",0.673150590690098
"BR2","f","BH2","5301",0.710771813896918
"BR2","f","GGB","1101",1.18257418553276
"BR2","f","GGB","1102",0.997336694257792
"BR2","f","GGB","1201",0.98508560656136
"BR2","f","GGB","1202",1.42968953738125
"BR2","f","GGB","1301",0.864943235942988
"BR2","f","GGB","1302",1.01056631944681
"BR2","f","GGB","1303",1.10384715854181
"BR2","f","GGB","1304",0.972433503474952
"BR2","f","GGB","1401",1.13553977193366
"BR2","f","GGB","1402",0.453925885134271
"BR2","f","GGB","1501",0.984513898635917
"BR2","f","GGB","1502",1.01627634591471
"BR2","f","GGB","1503",1.16753439586358
"BR2","f","GGB","1504",0.951638063688019
"BR2","f","GGB","1505",0.941305538603572
"BR2","f","GGB","1506",1.00146907818223
"BR2","f","GGB","1601",0.16618166814282
"BR2","f","GGB","1602",0.943367432825872
"BR2","f","GGB","1701",0.991052840935516
"BR2","f","GGB","1702",0.366531355155647
"BR2","f","GGB","2101",0.963296105957433
"BR2","f","GGB","2102",0.915380132303867
"BR2","f","GGB","2103",0.720420941905266
"BR2","f","GGB","2104",0.917685031680978
"BR2","f","GGB","2105",0.690295851637793
"BR2","f","GGB","2201",1.07867408110753
"BR2","f","GGB","2202",0.952602847878403
"BR2","f","GGB","2203",0.877667997123873
"BR2","f","GGB","2204",1.02676251934534
"BR2","f","GGB","2301",0.972199841259599
"BR2","f","GGB","2302",0.988808434468549
"BR2","f","GGB","2303",1.00262277298424
"BR2","f","GGB","2304",1.01078869205815
"BR2","f","GGB","2305",1.02546406875068
"BR2","f","GGB","2306",1.06899872991745
"BR2","f","GGB","2307",1.01280213762939
"BR2","f","GGB","2401",1.01946506012483
"BR2","f","GGB","2402",0.988461905654185
"BR2","f","GGB","2403",1.01863590272361
"BR2","f","GGB","2404",0.979287954537151
"BR2","f","GGB","2501",0.935350704220392
"BR2","f","GGB","2502",1.01449760235418
"BR2","f","GGB","2503",0.993071938889574
"BR2","f","GGB","2504",1.01048646500852
"BR2","f","GGB","2601",1.01662040907647
"BR2","f","GGB","2602",1.01258725809814
"BR2","f","GGB","2603",0.994772111390327
"BR2","f","GGB","2604",1.12740930016785
"BR2","f","GGB","2605",1.13716213890637
"BR2","f","GGB","2701",1.05708453561903
"BR2","f","GGB","2702",1.02210785286233
"BR2","f","GGB","2703",1.00931525322087
"BR2","f","GGB","2801",1.00315710835441
"BR2","f","GGB","2802",0.973713955432787
"BR2","f","GGB","2803",0.999225614877685
"BR2","f","GGB","2901",0.943941632529954
"BR2","f","GGB","2902",0.964281301344837
"BR2","f","GGB","2903",1.01075580021246
"BR2","f","GGB","2904",1.02649099894223
"BR2","f","GGB","2905",1.09092926182526
"BR2","f","GGB","2906",0.940929132886604
"BR2","f","GGB","2907",1.07118219122706
"BR2","f","GGB","3101",1.00713234647466
"BR2","f","GGB","3102",1.02209322615902
"BR2","f","GGB","3103",0.955610841476051
"BR2","f","GGB","3104",1.00097253955354
"BR2","f","GGB","3105",0.97866295206156
"BR2","f","GGB","3106",1.00038467079886
"BR2","f","GGB","3107",0.985932155022592
"BR2","f","GGB","3108",0.992853662783879
"BR2","f","GGB","3109",0.921890644299851
"BR2","f","GGB","3110",1.00567884366613
"BR2","f","GGB","3111",0.992800495665556
"BR2","f","GGB","3112",0.977789543454049
"BR2","f","GGB","3201",1.0308590589431
"BR2","f","GGB","3202",1.07714240229527
"BR2","f","GGB","3203",1.00463738768781
"BR2","f","GGB","3204",0.99395438993661
"BR2","f","GGB","3301",0.992787456204849
"BR2","f","GGB","3302",1.06263455676303
"BR2","f","GGB","3303",1.07892578808015
"BR2","f","GGB","3304",1.15146889251527
"BR2","f","GGB","3305",1.13011365248434
"BR2","f","GGB","3306",1.00790806457781
"BR2","f","GGB","3501",1.01653129577331
"BR2","f","GGB","3502",1.00420574245535
"BR2","f","GGB","3503",0.998147668264632
"BR2","f","GGB","3504",1.00395602053086
"BR2","f","GGB","3505",0.891713190969311
"BR2","f","GGB","3506",0.994809300485048
"BR2","f","GGB","3507",0.988664273279512
"BR2","f","GGB","3508",0.989956854554887
"BR2","f","GGB","3509",1.00942835519694
"BR2","f","GGB","3510",1.00114099048782
"BR2","f","GGB","3511",1.02208036448292
"BR2","f","GGB","3512",0.991334362102187
"BR2","f","GGB","3513",1.01698339462875
"BR2","f","GGB","3514",0.991223922267427
"BR2","f","GGB","3515",1.02938321756717
"BR2","f","GGB","4101",1.08355403015395
"BR2","f","GGB","4102",1.15840720975729
"BR2","f","GGB","4103",0.994110179844145
"BR2","f","GGB","4104",1.06343968497202
"BR2","f","GGB","4105",1.0492419074258
"BR2","f","GGB","4106",0.997463104884199
"BR2","f","GGB","4107",0.990084767200211
"BR2","f","GGB","4108",1.14749597217795
"BR2","f","GGB","4109",1.00293522695153
"BR2","f","GGB","4110",1.00102479014127
"BR2","f","GGB","4201",1.05728637430032
"BR2","f","GGB","4202",0.997267171872258
"BR2","f","GGB","4203",1.09491549271951
"BR2","f","GGB","4204",0.977466075392801
"BR2","f","GGB","4205",1.00415745925077
"BR2","f","GGB","4206",1.00805524311154
"BR2","f","GGB","4301",0.983979246718012
"BR2","f","GGB","4302",0.8313582881564
"BR2","f","GGB","4303",1.00150715438566
"BR2","f","GGB","4304",1.00420347276596
"BR2","f","GGB","4305",1.00072226918146
"BR2","f","GGB","4306",1.15751549092889
"BR2","f","GGB","4307",1.00250941687298
"BR2","f","GGB","5001",1.00716975117361
"BR2","f","GGB","5002",1.07437329756239
"BR2","f","GGB","5003",1.00320148658744
"BR2","f","GGB","5004",1.10271972740681
"BR2","f","GGB","5101",0.956050163714029
"BR2","f","GGB","5102",0.995565927231143
"BR2","f","GGB","5103",1.02954113423231
"BR2","f","GGB","5104",1.31957720571644
"BR2","f","GGB","5105",1.00651350975486
"BR2","f","GGB","5201",0.997191552291011
"BR2","f","GGB","5202",1.09679128591044
"BR2","f","GGB","5203",0.997587171358959
"BR2","f","GGB","5204",0.563349361186599
"BR2","f","GGB","5205",0.988039010413844
"BR2","f","GGB","5301",0.968570904769154
"BR2","m","BH1","1101",1.06616655210431
"BR2","m","BH1","1102",0.564283454344131
"BR2","m","BH1","1201",0.751432226033655
"BR2","m","BH1","1202",1.00254719370316
"BR2","m","BH1","1301",0.199859743754224
"BR2","m","BH1","1302",0.385219888065653
"BR2","m","BH1","1303",0.955540908591929
"BR2","m","BH1","1304",0.226644828113178
"BR2","m","BH1","1401",0.755656171081976
"BR2","m","BH1","1402",0.590615587602613
"BR2","m","BH1","1501",0.496540603795884
"BR2","m","BH1","1502",0.358297265386388
"BR2","m","BH1","1503",0.977598521829287
"BR2","m","BH1","1504",0.464591444994995
"BR2","m","BH1","1505",0.510346294584317
"BR2","m","BH1","1506",0.784813196719463
"BR2","m","BH1","1601",0.29149658904337
"BR2","m","BH1","1602",1.07730711819991
"BR2","m","BH1","1701",0.574147528749484
"BR2","m","BH1","1702",1.10772716027773
"BR2","m","BH1","2101",0.554040414050099
"BR2","m","BH1","2102",0.404191551710552
"BR2","m","BH1","2103",0.381594887352804
"BR2","m","BH1","2104",0.463725078686862
"BR2","m","BH1","2105",0.403578544416141
"BR2","m","BH1","2201",0.637388610082385
"BR2","m","BH1","2202",0.641711075654921
"BR2","m","BH1","2203",0.448521431301395
"BR2","m","BH1","2204",0.487585614349673
"BR2","m","BH1","2301",0.621385099029118
"BR2","m","BH1","2302",0.625135641941521
"BR2","m","BH1","2303",0.768475324800857
"BR2","m","BH1","2304",0.504889587590614
"BR2","m","BH1","2305",0.673423880165783
