cod	sex	age	pop1	year1	pop2	year2	death
3107	f	45	102045	1991	159631	2000	517.02
3107	f	50	84738	1991	125566	2000	614.00
3107	f	55	71123	1991	94400	2000	707.81
3107	f	60	60422	1991	79772	2000	924.70
3107	f	65	44583	1991	64025	2000	1034.53
3107	f	70	31005	1991	48000	2000	1211.58
3107	f	75	22066	1991	31607	2000	1284.90
3107	f	80	20361	1991	35630	2000	2870.74
3108	f	0	15514	1991	13800	2000	310.34
3108	f	1	64904	1991	56969	2000	51.35
3108	f	5	88268	1991	73543	2000	22.42
3108	f	10	90159	1991	79403	2000	24.85
3108	f	15	79686	1991	83590	2000	37.82
3108	f	20	67678	1991	71510	2000	46.05
3108	f	25	60548	1991	59568	2000	51.32
3108	f	30	51728	1991	57618	2000	68.88
3108	f	35	45870	1991	55374	2000	90.80
3108	f	40	36273	1991	47557	2000	112.62
3108	f	45	30436	1991	40556	2000	132.07
3108	f	50	26745	1991	31738	2000	160.95
3108	f	55	23572	1991	27508	2000	204.42
3108	f	60	19602	1991	24345	2000	270.64
3108	f	65	14166	1991	20147	2000	305.30
3108	f	70	9743	1991	14128	2000	343.25
3108	f	75	6900	1991	9088	2000	358.27
3108	f	80	6978	1991	10394	2000	840.49
3109	f	0	6854	1991	6521	2000	152.62
3109	f	1	28486	1991	27306	2000	25.27
3109	f	5	37022	1991	35854	2000	10.85
3109	f	10	38487	1991	38247	2000	12.10
3109	f	15	35172	1991	40477	2000	18.80
3109	f	20	33669	1991	38233	2000	25.57
3109	f	25	32853	1991	33699	2000	30.65
3109	f	30	29284	1991	33868	2000	42.83
3109	f	35	24934	1991	33767	2000	56.33
3109	f	40	20157	1991	29408	2000	71.22
3109	f	45	16657	1991	23650	2000	80.36
3109	f	50	14199	1991	19368	2000	98.73
3109	f	55	12645	1991	15553	2000	121.25
3109	f	60	10852	1991	13501	2000	161.37
3109	f	65	8509	1991	11038	2000	187.61
3109	f	70	5961	1991	8567	2000	224.37
3109	f	75	4171	1991	5550	2000	234.25
3109	f	80	3475	1991	5820	2000	479.87
3110	f	0	19556	1991	18536	2000	436.97
3110	f	1	78703	1991	77313	2000	70.67
3110	f	5	102607	1991	99731	2000	30.31
3110	f	10	103543	1991	103232	2000	32.88
3110	f	15	94065	1991	108111	2000	50.66
3110	f	20	88366	1991	97544	2000	66.79
3110	f	25	84891	1991	87725	2000	80.11
3110	f	30	76800	1991	87018	2000	112.19
3110	f	35	65968	1991	85842	2000	147.61
3110	f	40	52918	1991	76208	2000	188.04
3110	f	45	42608	1991	63227	2000	213.06
3110	f	50	37399	1991	50919	2000	262.80
3110	f	55	33163	1991	40532	2000	320.35
3110	f	60	29581	1991	35497	2000	436.49
3110	f	65	22742	1991	29539	2000	507.53
3110	f	70	15978	1991	23095	2000	611.12
3110	f	75	10757	1991	15090	2000	628.21
3110	f	80	9538	1991	15736	2000	1324.84
3111	f	0	4464	1991	3973	2000	99.74
3111	f	1	17902	1991	16862	2000	16.19
3111	f	5	23116	1991	22218	2000	7.00
3111	f	10	24744	1991	23211	2000	7.88
3111	f	15	22755	1991	24085	2000	12.16
3111	f	20	22016	1991	22902	2000	16.70
3111	f	25	21080	1991	20107	2000	19.77
3111	f	30	18908	1991	20673	2000	28.04
3111	f	35	15871	1991	20850	2000	37.03
3111	f	40	13053	1991	18363	2000	47.63
3111	f	45	10695	1991	14747	2000	53.38
3111	f	50	9101	1991	12371	2000	66.36
3111	f	55	8428	1991	9892	2000	82.62
3111	f	60	7486	1991	8333	2000	110.08
3111	f	65	5719	1991	7261	2000	130.88
3111	f	70	3952	1991	5774	2000	158.34
3111	f	75	2865	1991	3696	2000	166.03
3111	f	80	2316	1991	3768	2000	332.93
3112	f	0	18176	1991	16611	2000	358.14
3112	f	1	75506	1991	68588	2000	58.75
3112	f	5	97974	1991	89461	2000	25.26
3112	f	10	99096	1991	95528	2000	27.86
3112	f	15	88108	1991	99910	2000	42.40
3112	f	20	83330	1991	89130	2000	55.82
3112	f	25	79356	1991	77365	2000	65.52
3112	f	30	71378	1991	78104	2000	92.26
3112	f	35	61683	1991	77705	2000	122.51
3112	f	40	50750	1991	69530	2000	158.76
3112	f	45	41045	1991	58104	2000	180.94
3112	f	50	36164	1991	47457	2000	225.17
3112	f	55	33747	1991	38787	2000	284.97
3112	f	60	30916	1991	34247	2000	394.98
3112	f	65	23923	1991	29827	2000	471.98
3112	f	70	16622	1991	23983	2000	575.31
3112	f	75	11850	1991	15770	2000	608.03
3112	f	80	11274	1991	17499	2000	1370.82
3201	f	0	3574	1991	3176	2000	75.65
3201	f	1	15674	1991	13684	2000	15.32
3201	f	5	20917	1991	17581	2000	6.01
3201	f	10	21413	1991	19829	2000	7.01
3201	f	15	18909	1991	20005	2000	11.63
3201	f	20	16923	1991	17944	2000	14.74
3201	f	25	15120	1991	15667	2000	14.44
3201	f	30	13205	1991	15228	2000	19.30
3201	f	35	11146	1991	14094	2000	23.53
3201	f	40	8692	1991	12298	2000	28.35
3201	f	45	7031	1991	10035	2000	33.98
3201	f	50	6161	1991	7707	2000	39.55
3201	f	55	5559	1991	6524	2000	50.26
3201	f	60	4516	1991	5875	2000	64.99
3201	f	65	3298	1991	4840	2000	73.07
3201	f	70	2250	1991	3378	2000	83.05
3201	f	75	1658	1991	2223	2000	91.27
3201	f	80	1666	1991	2553	2000	226.07
3202	f	0	4690	1991	4472	2000	95.97
3202	f	1	19773	1991	17910	2000	18.37
3202	f	5	26016	1991	23590	2000	7.28
3202	f	10	25655	1991	24968	2000	8.11
3202	f	15	21565	1991	25554	2000	13.20
3202	f	20	18799	1991	22378	2000	16.29
3202	f	25	17216	1991	18871	2000	15.89
3202	f	30	14921	1991	17517	2000	20.78
3202	f	35	12618	1991	16331	2000	25.44
3202	f	40	9036	1991	14054	2000	29.39
3202	f	45	6963	1991	11172	2000	34.00
3202	f	50	5849	1991	8037	2000	37.32
3202	f	55	5055	1991	6500	2000	45.08
3202	f	60	4044	1991	5515	2000	56.44
3202	f	65	2946	1991	4475	2000	62.87
3202	f	70	1950	1991	3237	2000	72.13
3202	f	75	1446	1991	1949	2000	75.29
3202	f	80	1539	1991	2424	2000	200.13
3203	f	0	14023	1991	15302	2000	305.15
3203	f	1	59345	1991	61030	2000	57.37
3203	f	5	79073	1991	75919	2000	22.92
3203	f	10	78691	1991	83872	2000	26.38
3203	f	15	69810	1991	91697	2000	45.65
3203	f	20	67166	1991	86863	2000	61.41
3203	f	25	65911	1991	74297	2000	62.18
3203	f	30	59756	1991	71448	2000	85.45
3203	f	35	50024	1991	69503	2000	106.47
3203	f	40	37355	1991	61333	2000	128.15
3203	f	45	27761	1991	48795	2000	146.45
3203	f	50	23185	1991	36110	2000	162.30
3203	f	55	19883	1991	26924	2000	184.70
3203	f	60	16870	1991	22766	2000	238.43
3203	f	65	11534	1991	18267	2000	257.32
3203	f	70	7825	1991	13847	2000	307.74
3203	f	75	5649	1991	8480	2000	316.05
3203	f	80	5546	1991	9389	2000	765.12
3204	f	0	4866	1991	4700	2000	110.49
3204	f	1	20548	1991	19158	2000	21.24
3204	f	5	25851	1991	24779	2000	8.19
3204	f	10	25989	1991	27166	2000	9.41
3204	f	15	22418	1991	27144	2000	15.33
3204	f	20	20595	1991	24578	2000	19.75
3204	f	25	19603	1991	20605	2000	19.61
3204	f	30	16855	1991	20476	2000	26.46
3204	f	35	14653	1991	19862	2000	33.49
3204	f	40	11319	1991	17079	2000	40.04
3204	f	45	8805	1991	13868	2000	47.08
3204	f	50	7929	1991	10743	2000	55.54
3204	f	55	7297	1991	8592	2000	68.88
3204	f	60	6412	1991	7692	2000	92.20
3204	f	65	4879	1991	6597	2000	107.90
3204	f	70	3181	1991	5017	2000	126.35
3204	f	75	2285	1991	3260	2000	135.49
3204	f	80	2376	1991	3673	2000	338.36
3301	f	0	2447	1991	2301	2000	50.99
3301	f	1	9965	1991	9513	2000	8.22
3301	f	5	13910	1991	12048	2000	3.96
3301	f	10	14586	1991	13104	2000	4.32
3301	f	15	13081	1991	14280	2000	8.26
3301	f	20	12284	1991	13398	2000	9.91
3301	f	25	12251	1991	11422	2000	12.48
3301	f	30	10442	1991	11826	2000	15.50
3301	f	35	9066	1991	12008	2000	21.32
3301	f	40	7617	1991	10233	2000	27.90
3301	f	45	6324	1991	8600	2000	33.60
3301	f	50	5376	1991	7158	2000	41.91
3301	f	55	5108	1991	6000	2000	53.28
3301	f	60	4722	1991	5176	2000	69.61
3301	f	65	3628	1991	4656	2000	86.33
3301	f	70	2535	1991	3671	2000	98.49
3301	f	75	1860	1991	2523	2000	107.27
3301	f	80	1911	1991	2908	2000	254.31
3302	f	0	5946	1991	5958	2000	138.45
3302	f	1	24810	1991	24607	2000	22.67
3302	f	5	32500	1991	31437	2000	10.53
3302	f	10	33336	1991	32528	2000	11.11
3302	f	15	29685	1991	34512	2000	20.90
3302	f	20	28085	1991	31999	2000	25.03
3302	f	25	28555	1991	27526	2000	32.06
3302	f	30	25498	1991	27804	2000	40.23
3302	f	35	21090	1991	29266	2000	54.68
3302	f	40	17380	1991	24670	2000	70.45
3302	f	45	13924	1991	20036	2000	81.90
3302	f	50	11935	1991	16387	2000	101.65
3302	f	55	10254	1991	12783	2000	118.78
3302	f	60	8934	1991	11226	2000	152.17
3302	f	65	6347	1991	9195	2000	173.24
3302	f	70	4689	1991	6786	2000	195.60
3302	f	75	3315	1991	4384	2000	203.22
3302	f	80	3419	1991	5286	2000	492.39
3303	f	0	3609	1991	3573	2000	73.82
3303	f	1	16029	1991	14596	2000	12.51
3303	f	5	21131	1991	18524	2000	5.82
3303	f	10	22249	1991	19799	2000	6.31
3303	f	15	20183	1991	21035	2000	11.98
3303	f	20	19710	1991	20409	2000	14.89
3303	f	25	19548	1991	18077	2000	19.05
3303	f	30	17616	1991	18590	2000	24.23
3303	f	35	15452	1991	18565	2000	33.02
3303	f	40	13048	1991	16417	2000	44.03
3303	f	45	10108	1991	14092	2000	51.89
3303	f	50	8363	1991	11421	2000	63.04
3303	f	55	7187	1991	8746	2000	72.92
3303	f	60	6750	1991	7426	2000	95.30
3303	f	65	4932	1991	6348	2000	112.19
3303	f	70	3533	1991	5070	2000	130.23
3303	f	75	2451	1991	3413	2000	136.81
3303	f	80	2319	1991	3862	2000	309.36
3304	f	0	3107	1991	4393	2000	79.45
3304	f	1	12881	1991	17541	2000	12.60
3304	f	5	16654	1991	21748	2000	5.73
3304	f	10	16868	1991	21209	2000	5.88
3304	f	15	14942	1991	22222	2000	11.17
3304	f	20	14242	1991	20742	2000	13.49
3304	f	25	14070	1991	19019	2000	17.39
3304	f	30	12470	1991	18841	2000	21.91
3304	f	35	10292	1991	18830	2000	29.62
3304	f	40	8044	1991	15845	2000	37.71
3304	f	45	6285	1991	12476	2000	42.72
3304	f	50	5173	1991	10203	2000	51.85
3304	f	55	4573	1991	7890	2000	60.35
3304	f	60	3865	1991	6586	2000	74.32
3304	f	65	2779	1991	5361	2000	85.52
3304	f	70	1847	1991	3838	2000	90.73
3304	f	75	1298	1991	2372	2000	90.26
3304	f	80	1355	1991	2701	2000	215.82
3305	f	0	7487	1991	7834	2000	172.69
3305	f	1	31030	1991	32281	2000	28.08
3305	f	5	41643	1991	40120	2000	13.09
3305	f	10	42744	1991	41420	2000	13.81
3305	f	15	38137	1991	45470	2000	26.47
3305	f	20	36700	1991	42854	2000	32.25
3305	f	25	39008	1991	37898	2000	42.76
3305	f	30	36804	1991	38007	2000	55.22
3305	f	35	31724	1991	40099	2000	76.60
3305	f	40	24485	1991	36182	2000	99.29
3305	f	45	18206	1991	29697	2000	112.58
3305	f	50	15063	1991	22762	2000	132.24
3305	f	55	12975	1991	16495	2000	148.36
3305	f	60	11396	1991	14090	2000	188.11
3305	f	65	8065	1991	11563	2000	214.14
3305	f	70	5189	1991	8840	2000	231.96
3305	f	75	3497	1991	5662	2000	233.36
3305	f	80	3124	1991	5613	2000	479.89
3306	f	0	88039	1991	94023	2000	2019.79
3306	f	1	360458	1991	383208	2000	324.10
3306	f	5	475294	1991	464758	2000	147.95
3306	f	10	497052	1991	466347	2000	156.13
3306	f	15	471451	1991	522183	2000	312.29
3306	f	20	470569	1991	529125	2000	401.04
3306	f	25	487197	1991	485495	2000	532.51
3306	f	30	465359	1991	470043	2000	682.15
3306	f	35	426204	1991	478319	2000	958.99
3306	f	40	355202	1991	446248	2000	1305.42
3306	f	45	276568	1991	389028	2000	1556.70
3306	f	50	244323	1991	320304	2000	1964.40
3306	f	55	215305	1991	242646	2000	2288.70
3306	f	60	196834	1991	216495	2000	3025.92
3306	f	65	144974	1991	184668	2000	3574.71
3306	f	70	99229	1991	149997	2000	4105.46
3306	f	75	69428	1991	98143	2000	4258.14
3306	f	80	67564	1991	104035	2000	9409.19
3501	f	0	10738	1991	9198	2000	194.63
3501	f	1	44325	1991	40143	2000	28.77
3501	f	5	59232	1991	54427	2000	13.82
3501	f	10	61547	1991	60764	2000	17.23
3501	f	15	57053	1991	65595	2000	30.89
3501	f	20	55805	1991	62194	2000	39.19
3501	f	25	55061	1991	56519	2000	46.69
3501	f	30	50490	1991	57818	2000	58.28
3501	f	35	43809	1991	56872	2000	76.90
3501	f	40	37070	1991	51644	2000	100.32
3501	f	45	31311	1991	43298	2000	127.19
3501	f	50	27512	1991	37013	2000	168.37
3501	f	55	24182	1991	30580	2000	208.96
3501	f	60	20845	1991	27327	2000	282.65
3501	f	65	15357	1991	21985	2000	335.74
3501	f	70	10777	1991	17403	2000	400.82
3501	f	75	7599	1991	10906	2000	430.38
3501	f	80	6995	1991	11640	2000	954.16
3502	f	0	17001	1991	16536	2000	335.82
3502	f	1	72270	1991	68687	2000	49.69
3502	f	5	94897	1991	89769	2000	23.28
3502	f	10	91259	1991	96833	2000	27.49
3502	f	15	82279	1991	102604	2000	48.32
3502	f	20	81752	1991	95922	2000	61.15
3502	f	25	81299	1991	86160	2000	72.81
3502	f	30	74953	1991	84119	2000	89.07
3502	f	35	64652	1991	82329	2000	116.93
3502	f	40	52805	1991	73993	2000	149.33
3502	f	45	41790	1991	61522	2000	183.39
3502	f	50	36076	1991	50703	2000	235.64
3502	f	55	31060	1991	39182	2000	279.14
3502	f	60	27199	1991	34433	2000	376.68
3502	f	65	20124	1991	27566	2000	446.93
3502	f	70	13939	1991	21931	2000	532.18
3502	f	75	10055	1991	14129	2000	586.19
3502	f	80	9181	1991	15291	2000	1307.53
3503	f	0	5059	1991	4442	2000	90.45
3503	f	1	20986	1991	18683	2000	13.24
3503	f	5	28063	1991	25460	2000	6.38
3503	f	10	30166	1991	27611	2000	8.00
3503	f	15	29064	1991	29243	2000	14.49
3503	f	20	26670	1991	27788	2000	17.82
3503	f	25	26079	1991	26428	2000	21.60
3503	f	30	23349	1991	25939	2000	26.12
3503	f	35	20277	1991	25723	2000	34.66
3503	f	40	17272	1991	22518	2000	44.43
3503	f	45	14168	1991	19292	2000	56.32
3503	f	50	12122	1991	16433	2000	73.50
3503	f	55	10322	1991	13278	2000	88.87
3503	f	60	8712	1991	11574	2000	117.52
3503	f	65	6664	1991	9200	2000	140.90
3503	f	70	4591	1991	7135	2000	164.99
3503	f	75	3229	1991	4658	2000	181.08
3503	f	80	3003	1991	4949	2000	403.23
3504	f	0	10377	1991	10191	2000	214.57
3504	f	1	42956	1991	42842	2000	31.38
3504	f	5	58667	1991	54696	2000	14.87
3504	f	10	58361	1991	58953	2000	17.80
3504	f	15	52717	1991	63754	2000	31.51
3504	f	20	48765	1991	58696	2000	38.28
3504	f	25	47906	1991	52336	2000	45.10
3504	f	30	44428	1991	50644	2000	55.03
3504	f	35	38631	1991	49842	2000	72.59
3504	f	40	31380	1991	45155	2000	92.79
3504	f	45	25215	1991	38340	2000	115.97
3504	f	50	22592	1991	30679	2000	149.22
3504	f	55	21126	1991	24493	2000	187.16
3504	f	60	18506	1991	22200	2000	256.68
3504	f	65	14054	1991	19178	2000	320.78
3504	f	70	9865	1991	15133	2000	381.68
3504	f	75	7081	1991	9896	2000	424.14
3504	f	80	6298	1991	10535	2000	922.12
3505	f	0	5465	1991	5125	2000	101.82
3505	f	1	23374	1991	22230	2000	15.39
3505	f	5	31016	1991	29263	2000	7.27
3505	f	10	31174	1991	32505	2000	8.91
3505	f	15	28143	1991	34618	2000	15.69
3505	f	20	27081	1991	33016	2000	19.74
3505	f	25	27321	1991	29649	2000	23.68
3505	f	30	24986	1991	28588	2000	28.68
3505	f	35	21248	1991	28759	2000	38.01
3505	f	40	17429	1991	25632	2000	48.43
3505	f	45	13682	1991	21190	2000	59.12
3505	f	50	12148	1991	17238	2000	76.26
3505	f	55	10758	1991	13215	2000	91.07
3505	f	60	9779	1991	11893	2000	126.61
3505	f	65	7301	1991	9856	2000	153.69
3505	f	70	5288	1991	8063	2000	189.39
3505	f	75	3723	1991	5194	2000	206.62
3505	f	80	3648	1991	5720	2000	478.00
3506	f	0	9431	1991	9385	2000	192.14
3506	f	1	39347	1991	39973	2000	28.35
3506	f	5	52404	1991	50874	2000	13.23
3506	f	10	51034	1991	54959	2000	15.67
3506	f	15	45923	1991	59283	2000	27.67
3506	f	20	44906	1991	55726	2000	34.93
3506	f	25	45688	1991	50249	2000	42.13
3506	f	30	41449	1991	48566	2000	50.78
3506	f	35	35760	1991	48378	2000	67.14
3506	f	40	29417	1991	42912	2000	85.33
3506	f	45	23154	1991	35302	2000	103.74
3506	f	50	19627	1991	28893	2000	131.91
3506	f	55	17448	1991	22089	2000	157.78
3506	f	60	16057	1991	19084	2000	216.02
3506	f	65	11906	1991	16078	2000	263.09
3506	f	70	8372	1991	13374	2000	322.44
3506	f	75	5804	1991	8753	2000	352.93
3506	f	80	5100	1991	8726	2000	735.14
3507	f	0	24869	1991	24973	2000	500.20
3507	f	1	103660	1991	104286	2000	73.33
3507	f	5	137211	1991	135153	2000	34.38
3507	f	10	135551	1991	146520	2000	41.23
3507	f	15	122747	1991	157845	2000	73.18
3507	f	20	123475	1991	152733	2000	94.85
3507	f	25	125268	1991	138501	2000	114.61
3507	f	30	116364	1991	136352	2000	141.31
3507	f	35	99554	1991	133317	2000	184.67
3507	f	40	78283	1991	119452	2000	231.61
3507	f	45	60414	1991	98141	2000	279.75
3507	f	50	51479	1991	76776	2000	346.62
3507	f	55	44990	1991	58076	2000	408.43
3507	f	60	39233	1991	49832	2000	542.89
3507	f	65	29083	1991	40903	2000	653.44
3507	f	70	19978	1991	32730	2000	777.65
3507	f	75	14181	1991	21139	2000	852.10
3507	f	80	12448	1991	21183	2000	1785.34
3508	f	0	6756	1991	5773	2000	122.73
3508	f	1	28418	1991	25004	2000	18.28
3508	f	5	37873	1991	33306	2000	8.69
3508	f	10	39429	1991	36463	2000	10.74
3508	f	15	37215	1991	37515	2000	18.96
3508	f	20	35258	1991	34278	2000	23.34
3508	f	25	32970	1991	31758	2000	27.20
3508	f	30	29036	1991	32585	2000	33.25
3508	f	35	25258	1991	31538	2000	43.51
3508	f	40	21017	1991	27586	2000	55.16
3508	f	45	18241	1991	23313	2000	71.08
3508	f	50	15665	1991	19754	2000	92.77
3508	f	55	13933	1991	16820	2000	117.63
3508	f	60	11447	1991	14633	2000	153.37
3508	f	65	8435	1991	12092	2000	184.93
3508	f	70	5733	1991	9114	2000	211.67
3508	f	75	3946	1991	5720	2000	225.23
3508	f	80	3771	1991	5785	2000	490.21
3509	f	0	3198	1991	3170	2000	65.35
3509	f	1	13938	1991	13139	2000	9.77
3509	f	5	18958	1991	16916	2000	4.63
3509	f	10	19924	1991	18517	2000	5.74
3509	f	15	18228	1991	19804	2000	10.12
3509	f	20	16747	1991	19013	2000	12.53
3509	f	25	16164	1991	16970	2000	14.60
3509	f	30	14963	1991	16317	2000	17.70
3509	f	35	12842	1991	16374	2000	23.34
3509	f	40	10749	1991	14715	2000	30.09
3509	f	45	8775	1991	12298	2000	37.44
3509	f	50	7731	1991	10524	2000	49.74
3509	f	55	7029	1991	8361	2000	61.47
3509	f	60	6208	1991	7457	2000	83.90
3509	f	65	4689	1991	6413	2000	104.12
3509	f	70	3181	1991	5011	2000	121.18
3509	f	75	2204	1991	3264	2000	132.38
3509	f	80	2141	1991	3548	2000	301.35
3510	f	0	4217	1991	4030	2000	90.25
3510	f	1	18123	1991	16808	2000	13.43
3510	f	5	23597	1991	21736	2000	6.23
3510	f	10	24111	1991	23895	2000	7.63
3510	f	15	22229	1991	24564	2000	13.32
3510	f	20	20640	1991	22409	2000	16.17
3510	f	25	19810	1991	20316	2000	18.95
3510	f	30	17539	1991	20286	2000	22.93
3510	f	35	15575	1991	19937	2000	30.55
3510	f	40	13073	1991	17725	2000	39.22
3510	f	45	11000	1991	15064	2000	50.00
3510	f	50	9397	1991	12832	2000	65.26
3510	f	55	8654	1991	10400	2000	81.88
3510	f	60	7379	1991	9095	2000	108.84
3510	f	65	5652	1991	7803	2000	136.13
3510	f	70	3869	1991	5901	2000	156.45
3510	f	75	2658	1991	3952	2000	172.75
3510	f	80	2395	1991	3848	2000	358.93
3511	f	0	7161	1991	6954	2000	183.79
3511	f	1	29001	1991	28827	2000	26.38
3511	f	5	37602	1991	36467	2000	12.10
3511	f	10	36427	1991	37879	2000	14.05
3511	f	15	31592	1991	37708	2000	23.42
3511	f	20	27812	1991	32981	2000	27.05
3511	f	25	26215	1991	29222	2000	31.11
3511	f	30	23678	1991	27638	2000	37.07
3511	f	35	20198	1991	26936	2000	48.27
3511	f	40	16560	1991	23217	2000	60.31
3511	f	45	13779	1991	19341	2000	75.68
3511	f	50	11530	1991	15910	2000	95.97
3511	f	55	10380	1991	12769	2000	118.52
3511	f	60	8761	1991	10964	2000	155.27
3511	f	65	6803	1991	8767	2000	187.99
3511	f	70	4683	1991	6771	2000	218.96
3511	f	75	2985	1991	4276	2000	226.43
3511	f	80	2498	1991	4140	2000	454.73
3512	f	0	17418	1991	18601	2000	402.92
3512	f	1	72635	1991	78306	2000	59.39
3512	f	5	95939	1991	98146	2000	27.40
3512	f	10	94152	1991	105411	2000	32.63
3512	f	15	83628	1991	112172	2000	57.06
3512	f	20	79551	1991	105210	2000	70.74
3512	f	25	80346	1991	93738	2000	84.56
3512	f	30	73269	1991	90531	2000	102.41
3512	f	35	62315	1991	88965	2000	134.03
3512	f	40	49644	1991	77990	2000	167.08
3512	f	45	38732	1991	63079	2000	200.87
3512	f	50	32668	1991	50199	2000	250.31
3512	f	55	28884	1991	37866	2000	295.93
3512	f	60	25256	1991	32367	2000	393.01
3512	f	65	18945	1991	26826	2000	478.05
3512	f	70	12891	1991	20805	2000	556.26
3512	f	75	8571	1991	13602	2000	597.19
3512	f	80	7792	1991	13490	2000	1262.71
3513	f	0	16902	1991	16887	2000	385.42
3513	f	1	68968	1991	70106	2000	55.58
3513	f	5	91337	1991	88641	2000	25.77
3513	f	10	90925	1991	94345	2000	30.70
3513	f	15	79878	1991	100172	2000	53.11
3513	f	20	75181	1991	94409	2000	65.82
3513	f	25	76574	1991	84331	2000	79.10
3513	f	30	69993	1991	80356	2000	95.05
3513	f	35	60126	1991	80077	2000	125.45
3513	f	40	47330	1991	70299	2000	155.43
3513	f	45	35519	1991	57433	2000	184.63
3513	f	50	27951	1991	45475	2000	222.89
3513	f	55	23617	1991	32918	2000	252.29
3513	f	60	20679	1991	26504	2000	324.41
3513	f	65	15487	1991	21219	2000	386.62
3513	f	70	10493	1991	16527	2000	449.56
3513	f	75	7149	1991	10864	2000	489.45
3513	f	80	6324	1991	11071	2000	1037.62
3514	f	0	3703	1991	4201	2000	89.85
3514	f	1	15019	1991	17339	2000	12.94
3514	f	5	19850	1991	21185	2000	5.90
3514	f	10	20147	1991	21856	2000	7.02
3514	f	15	16435	1991	21681	2000	11.33
3514	f	20	13216	1991	18881	2000	12.46
3514	f	25	12302	1991	15881	2000	13.90
3514	f	30	11081	1991	14853	2000	16.47
3514	f	35	9623	1991	14190	2000	21.44
3514	f	40	8014	1991	12314	2000	27.08
3514	f	45	6565	1991	10506	2000	34.24
3514	f	50	5734	1991	8919	2000	44.99
3514	f	55	4697	1991	7498	2000	54.77
3514	f	60	4315	1991	6472	2000	74.62
3514	f	65	3157	1991	4933	2000	85.69
3514	f	70	2107	1991	3802	2000	98.69
3514	f	75	1386	1991	2368	2000	102.46
3514	f	80	1272	1991	2346	2000	217.60
3515	f	0	152093	1991	167503	2000	3430.68
3515	f	1	645535	1991	674859	2000	500.90
3515	f	5	856511	1991	802066	2000	226.35
3515	f	10	829421	1991	857143	2000	265.98
3515	f	15	775497	1991	955997	2000	486.80
3515	f	20	798952	1991	964600	2000	653.40
3515	f	25	815225	1991	887685	2000	797.20
3515	f	30	756319	1991	831467	2000	957.01
3515	f	35	657955	1991	788140	2000	1236.75
3515	f	40	524485	1991	700496	2000	1548.81
3515	f	45	396280	1991	583659	2000	1860.85
3515	f	50	324756	1991	460796	2000	2284.81
3515	f	55	269762	1991	334922	2000	2577.31
3515	f	60	237443	1991	280973	2000	3400.95
3515	f	65	174910	1991	223522	2000	4006.11
3515	f	70	116747	1991	181934	2000	4739.03
3515	f	75	79258	1991	116759	2000	5082.50
3515	f	80	72243	1991	118918	2000	10887.15
4101	f	0	6572	1991	4993	2000	119.23
4101	f	1	26503	1991	21397	2000	19.81
4101	f	5	34492	1991	29360	2000	9.33
4101	f	10	35793	1991	30440	2000	10.39
4101	f	15	35144	1991	30218	2000	15.72
4101	f	20	32457	1991	27430	2000	19.26
4101	f	25	29490	1991	25921	2000	22.92
4101	f	30	24554	1991	26880	2000	27.91
4101	f	35	21254	1991	24887	2000	34.50
4101	f	40	17438	1991	21207	2000	43.63
4101	f	45	14784	1991	17493	2000	57.36
4101	f	50	12291	1991	14895	2000	75.92
4101	f	55	10723	1991	12647	2000	94.18
4101	f	60	8768	1991	11039	2000	126.44
4101	f	65	6145	1991	8644	2000	148.77
4101	f	70	4089	1991	6370	2000	168.05
4101	f	75	2813	1991	3923	2000	172.41
4101	f	80	2485	1991	3948	2000	331.28
4102	f	0	4355	1991	2847	2000	81.01
4102	f	1	17127	1991	11973	2000	13.12
4102	f	5	22183	1991	16597	2000	6.14
4102	f	10	21610	1991	17796	2000	6.61
4102	f	15	21717	1991	17192	2000	9.98
4102	f	20	19724	1991	14227	2000	11.87
4102	f	25	17491	1991	14066	2000	14.01
4102	f	30	14384	1991	14349	2000	16.66
4102	f	35	12143	1991	13524	2000	20.36
4102	f	40	9648	1991	11238	2000	25.01
4102	f	45	7868	1991	9378	2000	32.47
4102	f	50	6344	1991	7605	2000	41.25
4102	f	55	5421	1991	6424	2000	50.41
4102	f	60	4345	1991	5404	2000	65.60
4102	f	65	3103	1991	4304	2000	78.38
4102	f	70	2055	1991	3018	2000	85.83
4102	f	75	1385	1991	1826	2000	86.90
4102	f	80	1105	1991	1899	2000	161.55
4103	f	0	16623	1991	14376	2000	299.59
4103	f	1	66365	1991	60101	2000	49.08
4103	f	5	85483	1991	80371	2000	22.80
4103	f	10	86944	1991	84757	2000	25.40
4103	f	15	81730	1991	87933	2000	38.64
4103	f	20	81083	1991	82333	2000	49.14
4103	f	25	76819	1991	75710	2000	59.53
4103	f	30	66325	1991	78618	2000	74.36
4103	f	35	58760	1991	73948	2000	93.96
4103	f	40	47387	1991	64680	2000	119.55
4103	f	45	38338	1991	54962	2000	155.68
4103	f	50	30945	1991	44696	2000	199.02
4103	f	55	26528	1991	35305	2000	236.02
4103	f	60	21439	1991	29168	2000	306.55
4103	f	65	15850	1991	23506	2000	375.78
4103	f	70	10895	1991	16976	2000	425.50
4103	f	75	7403	1991	10951	2000	445.23
4103	f	80	6326	1991	11047	2000	849.86
4104	f	0	5773	1991	4426	2000	119.47
4104	f	1	23580	1991	19006	2000	20.03
4104	f	5	30697	1991	25321	2000	9.32
4104	f	10	31158	1991	27166	2000	10.36
